Date,Time,PAofInning,PitchofPA,Pitcher,PitcherId,PitcherThrows,PitcherTeam,Batter,BatterId,BatterSide,BatterTeam,PitcherSet,Inning,Top/Bottom,Outs,Balls,Strikes,TaggedPitchType,AutoPitchType,PitchCall,TaggedHitType,PlayResult,OutsOnPlay,RunsScored,RelSpeed,VertRelAngle,HorzRelAngle,SpinRate,SpinAxis,Tilt,RelHeight,RelSide,Extension,VertBreak,InducedVertBreak,HorzBreak,PlateLocHeight,PlateLocSide,ZoneSpeed,VertApprAngle,HorzApprAngle,ZoneTime,ExitSpeed,Angle,Direction,HitSpinRate,PositionAt110X,PositionAt110Y,PositionAt110Z,Distance,LastTrackedDistance,Bearing,HangTime,pfxx,pfxz,x0,y0,z0,vx0,vy0,vz0,ax0,ay0,az0,HomeTeam,AwayTeam
NA,12:26:00,1,4,"Hungate, Chase",1000239180,Right,VIR_CAV,"Hurley, Jack",1000069449,Left,VIR_TEC,Undefined,8,Bottom,0,1,2,Sinker,Sinker,BallCalled,Undefined,Undefined,0,0,88.46655,1.923866,-4.15396,2247.946066,283.601804,03:30:00,3.56273,3.73655,6.04047,-38.93203,-3.34547,18.41875,2.10505,1.41859,80.81437,-5.257945,-0.849272,0.429353,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-10.58445,-1.88921,-3.42187,50,3.69229,8.55016,-128.26753,2.9425,-17.65221,26.26845,-35.32476,VIR_TEC,VIR_CAV
NA,12:47:00,1,5,"Hungate, Chase",1000239180,Right,VIR_CAV,"Hurley, Jack",1000069449,Left,VIR_TEC,Undefined,8,Bottom,0,2,2,Sinker,Sinker,StrikeSwinging,Undefined,Undefined,0,0,88.19341,2.768686,-4.234872,2167.500021,288.014048,03:30:00,3.59864,3.62636,5.8366,-40.88605,-4.7515,18.08706,2.77387,1.19034,80.44171,-4.738225,-1.004627,0.432646,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-10.35587,-2.81571,-3.29117,50,3.80108,8.68798,-127.74666,4.69757,-17.13558,25.99005,-36.83315,VIR_TEC,VIR_CAV
NA,13:20:00,2,1,"Hungate, Chase",1000239180,Right,VIR_CAV,"DeMartini, Carson",1000105843,Left,VIR_TEC,Undefined,8,Bottom,1,0,0,Sinker,Sinker,StrikeSwinging,Undefined,Undefined,0,0,88.54014,2.613196,-5.53529,2180.302491,280.589473,03:15:00,3.63288,3.64294,5.92784,-38.05278,-2.2952,18.16115,2.89953,0.00439,80.86613,-4.382633,-2.296943,0.430383,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-10.71087,-1.49599,-3.20925,50,3.82141,11.63829,-128.0552,4.50389,-17.86519,25.32962,-34.66929,VIR_TEC,VIR_CAV
NA,13:36:00,2,2,"Hungate, Chase",1000239180,Right,VIR_CAV,"DeMartini, Carson",1000105843,Left,VIR_TEC,Undefined,8,Bottom,1,0,1,Sinker,Sinker,BallCalled,Undefined,Undefined,0,0,88.07802,1.967511,-6.473371,2165.237279,286.322399,03:30:00,3.61957,3.54394,5.72529,-40.80967,-4.25421,18.45403,2.06377,-0.97324,80.40785,-5.489154,-3.202863,0.435158,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-11.09386,-2.32366,-3.01292,50,3.75965,13.6371,-127.18441,2.88586,-18.225460000000002,25.35874,-35.99147,VIR_TEC,VIR_CAV
NA,13:55:00,2,3,"Hungate, Chase",1000239180,Right,VIR_CAV,"DeMartini, Carson",1000105843,Left,VIR_TEC,Undefined,8,Bottom,1,1,1,Sinker,Sinker,BallCalled,Undefined,Undefined,0,0,88.02993,2.968206,-4.041151,2120.580746,285.691518,03:30:00,3.61834,3.60477,5.83604,-40.19274,-3.89646,17.93564,3.03712,1.33709,80.19586,-4.418955,-0.837579,0.433613,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-10.19831,-2.40894,-3.28514,50,3.83768,8.2352,-127.49571,5.1566,-16.79742,26.05217,-36.14177,VIR_TEC,VIR_CAV
NA,14:16:00,2,4,"Hungate, Chase",1000239180,Right,VIR_CAV,"DeMartini, Carson",1000105843,Left,VIR_TEC,Undefined,8,Bottom,1,2,1,Sinker,Sinker,StrikeSwinging,Undefined,Undefined,0,0,88.28213,2.634455,-5.009315,2223.333621,273.146879,03:00:00,3.59636,3.57444,6.02989,-35.80915,0.02984,19.83596,3.06304,0.57658,80.46746,-3.983182,-1.460363,0.430873,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-11.4726,-0.31858,-3.1923,50,3.78396,10.36426,-127.77487,4.65135,-19.01232,25.73508,-32.70199,VIR_TEC,VIR_CAV
NA,14:36:00,2,5,"Hungate, Chase",1000239180,Right,VIR_CAV,"DeMartini, Carson",1000105843,Left,VIR_TEC,Undefined,8,Bottom,1,2,2,Sinker,Sinker,BallCalled,Undefined,Undefined,0,0,89.51381,1.070357,-5.256623,2289.887749,280.413277,03:15:00,3.57797,3.4916,6.23949,-36.94455,-2.33795,18.70245,1.49086,0.18771,81.72416,-5.768169,-1.895497,0.4234,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-11.14973,-1.17339,-3.10792,50,3.63994,11.16945,-129.66038,1.1636,-18.97841,27.14382,-34.17129,VIR_TEC,VIR_CAV
NA,14:58:00,2,6,"Hungate, Chase",1000239180,Right,VIR_CAV,"DeMartini, Carson",1000105843,Left,VIR_TEC,Undefined,8,Bottom,1,3,2,Sinker,Changeup,FoulBall,Undefined,Undefined,0,0,86.15673,2.123628,-4.665591,2156.043192,272.488752,03:00:00,3.6073,3.57669,6.1565,-37.08967,0.35858,19.02847,2.48586,0.84248,78.54258,-4.75336,-1.249025,0.44044,82.88594,52.593993,-60.746513,5095.221182,NA,NA,NA,NA,114.06477,NA,NA,-11.20505,-0.10228,-3.23163,50,3.74991,9.45125,-124.83242,3.43002,-17.67543,25.20314,-32.33539,VIR_TEC,VIR_CAV
NA,15:21:00,2,7,"Hungate, Chase",1000239180,Right,VIR_CAV,"DeMartini, Carson",1000105843,Left,VIR_TEC,Undefined,8,Bottom,1,3,2,Sinker,Sinker,FoulBall,Undefined,Undefined,0,0,87.75856,1.91131,-5.085825,2256.502508,287.098808,03:30:00,3.5637,3.63273,6.07824,-40.77089,-4.31587,18.01001,1.94217,0.41562,79.60058,-5.617361,-1.858984,0.434561,76.66422,42.61997,-98.910595,1985.566173,NA,NA,NA,NA,22.27705,NA,NA,-10.8328,-2.47516,-3.24831,50,3.69031,10.57688,-127.01002,2.84466,-17.57622,27.64725,-36.19002,VIR_TEC,VIR_CAV
NA,15:42:00,2,8,"Hungate, Chase",1000239180,Right,VIR_CAV,"DeMartini, Carson",1000105843,Left,VIR_TEC,Undefined,8,Bottom,1,3,2,Sinker,Sinker,BallCalled,Undefined,Undefined,0,0,86.88229,3.494544,-4.387162,2210.707555,279.519923,03:15:00,3.55664,3.55099,6.03669,-39.07144,-1.90087,18.56442,3.55002,1.02775,78.77384,-3.728443,-1.062441,0.438805,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-10.69989,-1.55138,-3.21752,50,3.80973,8.86622,-125.69602,6.34158,-17.07034,26.14472,-34.64911,VIR_TEC,VIR_CAV
NA,16:17:00,3,1,"Hungate, Chase",1000239180,Right,VIR_CAV,"Martin, Christian",1000111467,Right,VIR_TEC,Undefined,8,Bottom,1,0,0,ChangeUp,Changeup,BallCalled,Undefined,Undefined,0,0,81.47637,1.594856,-6.394378,1679.276326,275.618523,03:15:00,3.79589,3.54819,6.69281,-41.46766,0.03909,13.85879,1.80826,-1.16899,73.96304,-6.158016,-3.893327,0.463693,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-9.20823,-0.02925,-3.12559,50,3.88687,12.71084,-117.73993,2.12211,-12.83155,23.87946,-32.2148,VIR_TEC,VIR_CAV
NA,16:38:00,3,2,"Hungate, Chase",1000239180,Right,VIR_CAV,"Martin, Christian",1000111467,Right,VIR_TEC,Undefined,8,Bottom,1,1,0,Sinker,Changeup,FoulBall,Undefined,Undefined,0,0,85.7431,2.014913,-6.124852,2143.462114,275.092262,03:15:00,3.61216,3.65265,6.07857,-38.59297,-0.47291,19.13273,2.2718,-0.44149,78.04911,-5.114126,-2.70784,0.444373,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-11.61886,-0.48024,-3.18782,50,3.74818,12.54742,-123.92102,3.10344,-18.05476,24.92361,-32.92032,VIR_TEC,VIR_CAV
NA,17:07:00,3,3,"Hungate, Chase",1000239180,Right,VIR_CAV,"Martin, Christian",1000111467,Right,VIR_TEC,Undefined,8,Bottom,1,1,1,Sinker,Changeup,InPlay,GroundBall,Single,0,0,86.2146,2.337496,-5.046494,2209.709298,279.69088,03:15:00,3.58281,3.71855,6.06324,-39.65148,-2.12039,19.31072,2.45148,0.64517,78.67125,-4.981086,-1.588422,0.440927,102.81614,-3.715742,-8.651333,NA,NA,NA,NA,31.66468,30.66031,-10.330937,0.205769,-11.37268,-1.41976,-3.33667,50,3.7435,10.26123,-124.83417,3.777,-17.96886,24.83027,-34.41726,VIR_TEC,VIR_CAV
NA,19:03:00,4,1,"Hungate, Chase",1000239180,Right,VIR_CAV,"Donay, Brody",1000064396,Right,VIR_TEC,Undefined,8,Bottom,1,0,0,Sinker,Sinker,StrikeSwinging,Undefined,Undefined,0,0,86.68075,2.233643,-5.921552,2181.576236,285.616911,03:30:00,3.58217,3.71247,6.01941,-41.25404,-3.97858,18.42863,2.22542,-0.2563,79.11824,-5.354112,-2.631865,0.439423,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-11.0589,-2.28323,-3.25696,50,3.73573,12.24876,-125.32665,3.4808,-17.62567,24.8325,-35.81308,VIR_TEC,VIR_CAV
NA,19:26:00,4,2,"Hungate, Chase",1000239180,Right,VIR_CAV,"Donay, Brody",1000064396,Right,VIR_TEC,Undefined,8,Bottom,1,0,1,Slider,Slider,InPlay,FlyBall,HomeRun,0,3,75.35439,1.937376,-2.935417,2237.525654,129.50823,10:15:00,3.98335,3.79425,5.60406,-44.31951,5.40055,-4.74335,2.10168,0.65634,69.26507,-6.200999,-3.779692,0.507501,107.46497,40.210444,-32.223026,4073.650193,92.30588,94.938,-59.82979,384.47954,380.70186,-35.139132,6.614626,1.6311,2.60658,-3.53961,50,4.12042,5.77475,-109.29649,2.34144,1.97783,18.82607,-29.01343,VIR_TEC,VIR_CAV
NA,20:26:00,5,1,"Hungate, Chase",1000239180,Right,VIR_CAV,"Jones, Carson",1000073050,Left,VIR_TEC,Undefined,8,Bottom,1,0,0,Sinker,Changeup,StrikeSwinging,Undefined,Undefined,0,0,87.16892,1.72453,-5.793222,2024.04138,273.842498,03:15:00,3.69906,3.55798,6.16491,-36.89746,-0.06173,19.18765,2.22591,-0.21266,79.11396,-5.115749,-2.356734,0.436824,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-11.54528,-0.14205,-3.12684,50,3.81186,12.0073,-126.03225,2.57489,-18.49411,26.58981,-32.40159,VIR_TEC,VIR_CAV
NA,20:44:00,5,2,"Hungate, Chase",1000239180,Right,VIR_CAV,"Jones, Carson",1000073050,Left,VIR_TEC,Undefined,8,Bottom,1,0,1,Sinker,Sinker,InPlay,LineDrive,Out,1,0,86.66628,2.348544,-5.422336,1921.420033,293.776606,03:45:00,3.49786,3.50208,5.99105,-43.56813,-6.16528,16.73391,2.05471,-0.14364,78.90905,-5.660222,-2.43282,0.440173,112.94107,14.107013,3.976966,1019.040276,109.89754,24.52794,4.73965,321.04529,308.80454,-0.358704,2.941569,-10.15414,-3.50386,-3.08282,50,3.6597,11.22429,-125.36614,3.64245,-16.12802,25.81394,-37.73927,VIR_TEC,VIR_CAV
NA,21:21:00,6,1,"Hungate, Chase",1000239180,Right,VIR_CAV,"Eisert, Eddie",1000023417,Left,VIR_TEC,Undefined,8,Bottom,2,0,0,Sinker,Changeup,FoulBall,Undefined,Undefined,0,0,87.18565,2.541883,-5.342778,1977.167129,282.220354,03:30:00,3.66284,3.59265,5.97421,-39.80038,-2.7678,18.39489,2.71443,0.15816,79.16232,-4.795142,-2.057423,0.437989,77.83962,21.56639,60.535659,5181.27978,47.05843,29.43101,99.42529,214.03563,137.39002,70.343598,2.82024,-10.99713,-1.81815,-3.17917,50,3.84269,11.04112,-126.08331,4.23696,-17.64617,26.39655,-35.09147,VIR_TEC,VIR_CAV
NA,21:41:00,6,2,"Hungate, Chase",1000239180,Right,VIR_CAV,"Eisert, Eddie",1000023417,Left,VIR_TEC,Undefined,8,Bottom,2,0,1,Sinker,Changeup,BallCalled,Undefined,Undefined,0,0,85.71974,0.760662,-5.687941,2145.58149,279.632536,03:15:00,3.56222,3.49413,6.11786,-39.8512,-1.93516,18.43749,0.94807,-0.24547,78.44698,-6.590049,-2.385043,0.443183,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-11.06646,-0.83972,-3.06643,50,3.60007,11.63032,-124.07705,0.3213,-17.27462,24.51666,-33.48485,VIR_TEC,VIR_CAV
NA,22:01:00,6,3,"Hungate, Chase",1000239180,Right,VIR_CAV,"Eisert, Eddie",1000023417,Left,VIR_TEC,Undefined,8,Bottom,2,1,1,ChangeUp,Changeup,BallCalled,Undefined,Undefined,0,0,79.55689,1.821746,-7.23716,1729.47481,271.739688,03:00:00,3.58022,3.61658,6.85959,-42.05935,0.83221,15.44749,1.74987,-1.72877,72.99441,-6.032185,-4.449172,0.471365,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-10.07229,0.38476,-3.1581,50,3.68244,14.083,-114.90662,2.56012,-13.54198,20.17548,-31.65675,VIR_TEC,VIR_CAV
NA,22:23:00,6,4,"Hungate, Chase",1000239180,Right,VIR_CAV,"Eisert, Eddie",1000023417,Left,VIR_TEC,Undefined,8,Bottom,2,2,1,Sinker,Sinker,InPlay,LineDrive,Out,1,0,86.36647,2.739802,-4.669491,2159.344882,276.751101,03:15:00,3.55698,3.62104,6.11045,-38.26447,-0.94146,17.80828,2.91206,0.77776,78.74916,-4.338467,-1.476406,0.439703,63.56334,14.85648,4.405278,2352.806443,109.09649,8.74565,14.0696,140.86133,133.83196,8.439282,1.801243,-10.50386,-0.92114,-3.27138,50,3.74788,9.51504,-125.07884,4.72795,-16.65929,24.95568,-33.635,VIR_TEC,VIR_CAV
NA,34:12:00,1,1,"Woolfolk, Jay",1000232988,Right,VIR_CAV,"Cooke, Henry",1000134521,Right,VIR_TEC,Undefined,9,Bottom,0,0,0,Fastball,Sinker,StrikeSwinging,Undefined,Undefined,0,0,91.07043,-2.112982,-3.551996,2351.22409,236.825212,02:00:00,5.74517,1.21693,5.9435,-21.73044,11.74859,16.44056,1.96968,-0.71201,83.88683,-6.165777,-0.603118,0.416445,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-9.32662,6.88032,-0.94282,50,5.56417,7.49933,-132.12569,-5.6032400000000004,-16.61838,26.04818,-19.91452,VIR_TEC,VIR_CAV
NA,34:26:00,1,2,"Woolfolk, Jay",1000232988,Right,VIR_CAV,"Cooke, Henry",1000134521,Right,VIR_TEC,Undefined,9,Bottom,0,0,1,Slider,Slider,StrikeSwinging,Undefined,Undefined,0,0,83.87356,-0.221432,-1.782654,2304.408432,118.57677,10:00:00,5.71403,1.40064,5.36705,-37.48211,2.85681,-3.03272,2.3828,-0.52411,77.28874,-7.055938,-2.321824,0.457123,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.06169,1.81339,-1.2384,50,5.66728,3.91552,-121.80245,-1.81168,1.60088,23.09636,-29.43978,VIR_TEC,VIR_CAV
NA,34:45:00,1,3,"Woolfolk, Jay",1000232988,Right,VIR_CAV,"Cooke, Henry",1000134521,Right,VIR_TEC,Undefined,9,Bottom,0,0,2,Slider,Slider,StrikeCalled,Undefined,Undefined,0,0,84.82744,0.981792,-1.201613,2259.524653,79.292724,08:45:00,5.72428,1.52521,5.47128,-38.62203,0.61303,-2.88043,3.42486,0.16051,78.06354,-6.078123,-1.714636,0.450826,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.13016,0.43579,-1.4176,50,5.78429,2.70713,-123.21294,0.70511,1.74658,23.26909,-31.50058,VIR_TEC,VIR_CAV
NA,35:16:00,2,1,"Woolfolk, Jay",1000232988,Right,VIR_CAV,"Grady, Clay",1000232965,Right,VIR_TEC,Undefined,9,Bottom,1,0,0,Slider,Slider,InPlay,FlyBall,Out,1,0,84.3521,-0.996062,-1.118413,2348.620262,142.133934,10:45:00,5.72644,1.43197,5.5597,-35.56195,3.83315,-2.1076,1.83208,0.2113,78.15408,-7.491669,-1.494825,0.451744,87.95712,31.614653,-6.110706,4003.347148,109.66957,60.77931,-8.51942,317.35323,314.11139,-0.248771,4.891913,0.79461,2.49634,-1.33393,50,5.61665,2.47807,-122.6108,-3.37171,1.21997,22.30607,-28.34147,VIR_TEC,VIR_CAV
NA,35:54:00,3,1,"Woolfolk, Jay",1000232988,Right,VIR_CAV,"Tackett, Sam",1000052240,Right,VIR_TEC,Undefined,9,Bottom,2,0,0,Sinker,Sinker,BallCalled,Undefined,Undefined,0,0,91.47393,-3.409516,-3.873528,2234.81672,246.406261,02:15:00,5.75973,1.11701,5.80992,-24.21989,9.6063,19.38804,0.55984,-0.87486,83.49845,-7.902416,-0.403347,0.418599,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-10.94756,6.2391,-0.8103,50,5.46498,8.09702,-132.34309,-8.74378,-19.34343,29.22994,-21.15009,VIR_TEC,VIR_CAV
NA,36:13:00,3,2,"Woolfolk, Jay",1000232988,Right,VIR_CAV,"Tackett, Sam",1000052240,Right,VIR_TEC,Undefined,9,Bottom,2,1,0,Fastball,Sinker,BallCalled,Undefined,Undefined,0,0,91.79539,-1.414112,-1.285114,2321.344751,237.780866,02:00:00,5.71872,1.18848,5.72698,-21.46218,12.09595,17.40796,2.61256,1.44203,83.47631,-5.432682,1.831094,0.416937,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-9.17776,6.90634,-1.09182,50,5.58763,2.1983,-133.20038,-4.01955,-16.38264,30.33008,-19.84596,VIR_TEC,VIR_CAV
NA,36:57:00,3,3,"Woolfolk, Jay",1000232988,Right,VIR_CAV,"Tackett, Sam",1000052240,Right,VIR_TEC,Undefined,9,Bottom,2,2,0,Sinker,Sinker,StrikeCalled,Undefined,Undefined,0,0,91.3212,-1.750995,-3.327177,2255.754009,242.374721,02:00:00,5.75999,1.38812,5.81925,-23.05887,10.81508,18.46757,2.20718,-0.16984,83.01554,-6.062284,-0.02084,0.418894,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-10.37355,6.38044,-1.12649,50,5.6029,6.87593,-132.34369,-4.83606,-18.28493,29.86655,-20.92754,VIR_TEC,VIR_CAV
NA,37:09:00,3,4,"Woolfolk, Jay",1000232988,Right,VIR_CAV,"Tackett, Sam",1000052240,Right,VIR_TEC,Undefined,9,Bottom,2,2,1,Sinker,Sinker,BallCalled,Undefined,Undefined,0,0,91.6635,-2.510349,-3.363665,2213.090936,242.568972,02:00:00,5.65288,1.17928,5.96692,-23.3169,10.04524,17.23107,1.37677,-0.50708,83.68497,-6.861723,-0.269422,0.415718,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-9.76142,6.213,-0.92175,50,5.44058,7.05574,-132.8387,-6.61813,-17.39265,29.21061,-21.10386,VIR_TEC,VIR_CAV
NA,37:23:00,3,5,"Woolfolk, Jay",1000232988,Right,VIR_CAV,"Tackett, Sam",1000052240,Right,VIR_TEC,Undefined,9,Bottom,2,3,1,Sinker,Sinker,StrikeCalled,Undefined,Undefined,0,0,90.78065,-2.482267,-3.105139,2175.789464,243.266924,02:00:00,5.79356,1.08581,5.826,-23.9936,10.22465,18.03406,1.48166,-0.30082,82.81265,-6.948799,0.126237,0.421018,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-10.09367,6.28579,-0.84256,50,5.57625,6.35068,-131.56093,-6.53012,-17.61711,28.99361,-21.20306,VIR_TEC,VIR_CAV
NA,37:37:00,3,6,"Woolfolk, Jay",1000232988,Right,VIR_CAV,"Tackett, Sam",1000052240,Right,VIR_TEC,Undefined,9,Bottom,2,3,2,Sinker,Sinker,BallCalled,Undefined,Undefined,0,0,93.67278,-4.887081,-4.124134,2341.026749,238.482072,02:00:00,5.7304,1.15824,5.76512,-20.38497,12.08867,17.89489,-0.53962,-1.19547,85.45129,-8.676435,-0.926028,0.410145,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-10.22953,7.91174,-0.8269,50,5.31168,8.9231,-135.19571,-12.29094,-18.85625,30.59122,-17.59023,VIR_TEC,VIR_CAV
NA,38:38:00,4,1,"Woolfolk, Jay",1000232988,Right,VIR_CAV,"Hurley, Jack",1000069449,Left,VIR_TEC,Undefined,9,Bottom,2,0,0,Sinker,Sinker,BallCalled,Undefined,Undefined,0,0,92.04799,-2.599253,-4.324408,2258.372783,244.879906,02:15:00,5.79335,1.26934,6.03846,-24.36596,8.63941,16.1356,1.34762,-1.39772,84.18406,-7.135976,-1.427893,0.413489,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-9.50174,5.508,-0.93997,50,5.57679,9.38617,-133.28543,-6.89266,-17.07664,28.89628,-22.27501,VIR_TEC,VIR_CAV
NA,38:55:00,4,2,"Woolfolk, Jay",1000232988,Right,VIR_CAV,"Hurley, Jack",1000069449,Left,VIR_TEC,Undefined,9,Bottom,2,1,0,Sinker,Sinker,FoulBall,Undefined,Undefined,0,0,92.31637,-1.825768,-2.977559,2295.132219,240.449094,02:00:00,5.66434,1.41152,5.7182,-22.52163,10.67926,16.88505,2.08393,0.04247,84.07694,-6.025427,0.040953,0.414712,77.62475,57.801846,-91.56834,3055.582193,NA,NA,NA,NA,14.84542,NA,NA,-9.47367,6.29138,-1.17316,50,5.49767,6.20954,-133.83619,-5.05875,-17.10455,30.12184,-20.81511,VIR_TEC,VIR_CAV
NA,39:13:00,4,3,"Woolfolk, Jay",1000232988,Right,VIR_CAV,"Hurley, Jack",1000069449,Left,VIR_TEC,Undefined,9,Bottom,2,1,1,ChangeUp,Changeup,InPlay,LineDrive,Single,0,0,84.11764,-0.730303,-2.043723,1905.992479,241.1315,02:00:00,5.60262,1.59625,6.04747,-29.52864,9.71343,15.37009,2.46535,0.98428,77.05919,-6.237173,0.723631,0.450866,71.96404,28.843545,-29.143718,4921.69594,89.14012,33.80495,-64.45108,197.0544,139.16079,-41.03763,2.744832,-8.53536,5.57394,-1.44552,50,5.52979,3.77148,-122.20373,-2.47228,-12.89659,24.26552,-23.75203,VIR_TEC,VIR_CAV
NA,40:14:00,5,1,"Woolfolk, Jay",1000232988,Right,VIR_CAV,"DeMartini, Carson",1000105843,Left,VIR_TEC,Undefined,9,Bottom,2,0,0,ChangeUp,Changeup,BallCalled,Undefined,Undefined,0,0,82.80135,0.029252,-1.439962,1836.705165,236.574129,02:00:00,5.69966,1.45729,6.21701,-29.93954,10.37827,13.758,3.2317,1.2747,75.60906,-5.58828,1.045113,0.457004,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-7.4976,5.77433,-1.35583,50,5.68701,2.49701,-120.30275,-0.8224,-10.95427,24.00432,-23.73753,VIR_TEC,VIR_CAV
NA,40:30:00,5,2,"Woolfolk, Jay",1000232988,Right,VIR_CAV,"DeMartini, Carson",1000105843,Left,VIR_TEC,Undefined,9,Bottom,2,1,0,Sinker,Sinker,InPlay,FlyBall,Out,1,0,91.6241,-1.979464,-2.959163,2204.678932,242.253634,02:00:00,5.67681,1.71598,5.91529,-23.4369,9.92965,16.81887,1.88346,0.36879,83.72276,-6.35091,0.059172,0.415745,77.3067,35.167795,13.003266,3125.591065,107.77914,63.94572,21.99046,274.74056,269.81282,10.623042,4.645561,-9.52686,5.97213,-1.48854,50,5.50454,6.15841,-132.91566,-5.39359,-17.00363,29.10004,-21.51494,VIR_TEC,VIR_CAV
NA,04:03:00,1,1,"Edgington, Brian",1000026672,Right,VIR_CAV,"Kayfus, CJ",1000051868,Left,MIA_HUR,Undefined,1,Top,0,0,0,Fastball,Four-Seam,StrikeCalled,Undefined,Undefined,0,0,91.61884,-2.779194,-1.613749,2209.321048,216.825049,01:15:00,5.93995,1.35554,5.53865,-13.40457,20.82958,14.66111,2.22229,1.06862,82.63769,-5.367895,0.999716,0.421116,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-7.89256,11.74658,-1.22553,50,5.69026,3.06133,-132.66282,-6.81454,-13.87617,31.94677,-11.52208,VIR_CAV,MIA_HUR
NA,04:20:00,1,2,"Edgington, Brian",1000026672,Right,VIR_CAV,"Kayfus, CJ",1000051868,Left,MIA_HUR,Undefined,1,Top,0,0,1,Fastball,Four-Seam,FoulBall,Undefined,Undefined,0,0,90.09357,-2.254621,-1.285027,2185.161521,209.795328,01:00:00,5.95416,1.27432,5.81311,-12.87623,22.20434,11.97111,2.78307,1.07683,81.06288,-4.775275,0.859954,0.42629,71.7331,37.351025,-136.161894,3435.934398,NA,NA,NA,NA,47.1852,NA,NA,-6.51654,12.42705,-1.1762,50,5.76196,2.40412,-130.55057,-5.45468,-11.06318,31.66158,-11.07653,VIR_CAV,MIA_HUR
NA,04:41:00,1,3,"Edgington, Brian",1000026672,Right,VIR_CAV,"Kayfus, CJ",1000051868,Left,MIA_HUR,Undefined,1,Top,0,0,2,Splitter,Splitter,InPlay,GroundBall,Out,1,0,83.08407,-1.195296,-2.175396,1031.5405,263.934615,02:45:00,5.83238,1.57075,5.46257,-38.81691,2.7454,12.3169,1.47791,0.56008,75.64445,-8.303711,0.020608,0.464004,63.94958,-28.756875,55.545824,NA,NA,NA,NA,4.94032,2.76069,26.667854,0.040163,-6.90807,2.15016,-1.38797,50,5.70054,4.06786,-120.44354,-3.87316,-10.03768,25.75868,-29.04981,VIR_CAV,MIA_HUR
NA,05:17:00,2,1,"Edgington, Brian",1000026672,Right,VIR_CAV,"Cyr, Blake",1000093354,Right,MIA_HUR,Undefined,1,Top,1,0,0,Fastball,Four-Seam,BallCalled,Undefined,Undefined,0,0,91.64377,-0.305981,-2.323425,2208.060643,215.10942,01:15:00,5.93609,1.16205,5.99283,-16.07009,17.4608,11.44505,4.31312,-0.03852,82.64387,-3.400553,-0.267454,0.416768,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-6.56859,9.38686,-0.985,50,5.90312,4.8881,-132.90133,-1.16253,-11.60558,31.70955,-15.58911,VIR_CAV,MIA_HUR
NA,05:36:00,2,2,"Edgington, Brian",1000026672,Right,VIR_CAV,"Cyr, Blake",1000093354,Right,MIA_HUR,Undefined,1,Top,1,1,0,Slider,Curveball,StrikeCalled,Undefined,Undefined,0,0,80.53111,0.408413,-1.144263,2248.299235,81.73907,08:45:00,5.80351,1.48604,5.32484,-44.83829,-0.01839,-11.44713,2.45032,-0.54177,72.70899,-7.7981,-3.178833,0.481844,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.32654,0.36075,-1.37408,50,5.80854,2.80803,-116.66575,-0.74578,7.19591,26.00204,-31.68672,VIR_CAV,MIA_HUR
